"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2016,34,"1990","Lupinus argenteus","Lupinus argenteus",0,200,168,-10,-10,0,2.5,3,0,0,1,,,
2016,35,"761","Lupinus argenteus","Lupinus argenteus",0,195,35,-10,-10,1,0,0,0,0,1,,,
2016,36,"1267","Lupinus argenteus","Lupinus argenteus",0,99,35,-10,-10,1,0,0,0,0,1,,,
2016,36,"1994","Lupinus argenteus","Lupinus argenteus",0,86,0,-10,-10,0,2.5,3,0,0,1,,,
2016,36,"1995","Agoseris glauca","Agoseris glauca",0,80,13,-10,-10,0,2,5,0,0,1,,,
2016,36,"762","Ivesia gordonii","Ivesia gordonii",0,70,10,-10,-10,0,7.5,4,1,0,1,,,
2016,36,"763","Eriogonum umbellatum","Eriogonum umbellatum",0,82,12,-10,-10,0,23,2,1,0,1,,,
2016,36,"764","Senecio crassulus","Senecio crassulus",0,85,20,-10,0,0,11,10,3,0,1,,,
2016,36,"765","Senecio crassulus","Senecio crassulus",0,85,25,-10,0,1,0,0,0,0,1,,,
2016,36,"766","Heterotheca villosa","Heterotheca villosa",0,85,30,10,0,1,0,0,0,0,1,,,
2016,36,"767","Eriogonum umbellatum","Eriogonum umbellatum",0,85,30,10,0,0,9,2,0,0,1,,,
2016,36,"768","Elymus lanceolatus","Elymus lanceolatus",0,80,30,0,10,0,15,15,2,0,1,,,
2016,36,"769","Elymus lanceolatus","Elymus lanceolatus",0,82,31,-10,10,0,7,16,2,0,1,,,"alive"
2016,36,"1269","Lupinus argenteus","Lupinus argenteus",0,135,39,-10,-10,1,0,0,0,0,1,,,
2016,36,"1270","Lupinus argenteus","Lupinus argenteus",0,134,50,-10,-10,1,0,0,0,0,1,,,
2016,36,"770","Eriogonum umbellatum","Eriogonum umbellatum",0,150,20,-35,-15,0,78,4,168,0,1,,,
2016,36,"1271","Lupinus argenteus","Lupinus argenteus",0,183,22,-10,-10,0,2,2,0,0,1,,,
2016,36,"1650","Eriogonum umbellatum","Eriogonum umbellatum",0,165,28,0,10,0,3,3,0,0,1,,,
2016,36,"1996","Lupinus argenteus","Lupinus argenteus",0,153,5,-10,-10,0,2.5,4,0,1,1,,,
2016,36,"771","Achnatherum lettermanii","Achnatherum lettermanii",0,160,20,-10,-10,0,30,17,6,0,1,,,"location wrong 2015, fixed 2016"
2016,36,"772","Lupinus argenteus","Lupinus argenteus",0,160,40,-10,-10,0,0,0,0,0,1,,,
2016,36,"773","Heterotheca villosa","Heterotheca villosa",0,185,40,-10,-10,0,10,5,12,0,1,,,
2016,36,"774","Eriogonum umbellatum","Eriogonum umbellatum",0,185,35,-10,-10,0,1.5,1,0,0,1,,,
2016,36,"1266","Lupinus argenteus","Lupinus argenteus",0,13,57,-10,-10,1,0,0,0,0,1,,,
2016,36,"1268","Lupinus argenteus","Lupinus argenteus",0,95,56,-10,-10,0,3,3,0,0,1,,,
2016,36,"787","Lupinus argenteus","Lupinus argenteus",0,80,90,-10,-10,0,8,5,0,0,1,,,
2016,36,"1274","Lupinus argenteus","Lupinus argenteus",0,132,85,-10,-10,0,3,3.5,0,0,1,,,
2016,36,"1275","Lupinus argenteus","Lupinus argenteus",0,127,90,-10,-10,1,0,0,0,0,1,,,
2016,36,"1272","Lupinus argenteus","Lupinus argenteus",0,167,57,-10,-10,1,0,0,0,0,1,,,
2016,36,"1273","Lupinus argenteus","Lupinus argenteus",0,176,52,-10,-10,1,0,0,0,0,1,,,
2016,36,"1998","Heterotheca villosa","Heterotheca villosa",0,108,136,-10,-10,0,2,2,0,1,1,,,
2016,36,"784","Agoseris glauca","Agoseris glauca",0,110,150,-10,-10,0,9,3,1,0,1,,,"misid.2015"
2016,36,"785","Heterotheca villosa","Heterotheca villosa",0,110,130,-10,-10,0,5,5,0,0,1,,,
2016,36,"786","Achnatherum lettermanii","Achnatherum lettermanii",0,108,125,-10,-10,0,10,10,2,0,1,,,
2016,36,"1276","Lupinus argenteus","Lupinus argenteus",0,160,110,-10,-10,0,5,3,0,0,1,,,
2016,36,"1277","Heterotheca villosa","Heterotheca villosa",0,158,143,-10,-10,0,1,1,0,0,1,,,
2016,36,"2002","Lupinus argenteus","Lupinus argenteus",0,178,128,-10,-10,0,2.5,2.5,0,0,1,,,
2016,36,"775","Lupinus argenteus","Lupinus argenteus",0,185,115,-10,-10,0,5,4,0,0,1,,,
2016,36,"776","Ivesia gordonii","Ivesia gordonii",0,175,135,-10,-10,0,13,4,5,0,1,,,
2016,36,"777","Heterotheca villosa","Heterotheca villosa",0,165,145,-10,-10,1,0,0,0,0,1,,,
2016,36,"778","Heterotheca villosa","Heterotheca villosa",0,162,148,-10,-10,0,13.5,4,7,0,1,,,
2016,36,"1284","Lupinus argenteus","Lupinus argenteus",0,37,175,-10,-10,0,3,3.5,0,0,1,,,
2016,36,"1285","Lupinus argenteus","Lupinus argenteus",0,13,166,-10,-10,0,5,4,0,0,1,,,
2016,36,"1280","Agoseris glauca","Agoseris glauca",0,103,175,-10,-10,0,2,5,0,0,1,,,
2016,36,"1282","Lupinus argenteus","Lupinus argenteus",0,105,183,-10,-10,0,3,3,0,0,1,,,
2016,36,"1283","Lupinus argenteus","Lupinus argenteus",0,110,186,-10,-10,0,1,2,0,0,1,,,
2016,36,"1651","Lupinus argenteus","Lupinus argenteus",0,104,158,-10,-10,0,2,4,0,0,1,,,
2016,36,"1997","Agoseris glauca","Agoseris glauca",0,104,160,-10,-10,0,3,8,0,0,1,,,
2016,36,"1999","Lupinus argenteus","Lupinus argenteus",0,114,153,10,0,0,2,4,0,1,1,,,
2016,36,"2000","Agoseris glauca","Agoseris glauca",0,112,153,10,0,0,1,2,0,1,1,,,
2016,36,"2001","Agoseris glauca","Agoseris glauca",0,102,152,0,-10,0,0.3,0.5,0,1,1,,,
2016,36,"2003","Eriogonum umbellatum","Eriogonum umbellatum",0,105,155,-10,-10,0,79,3.5,193,0,1,,,
2016,36,"780","Lupinus argenteus","Lupinus argenteus",0,110,190,-10,-10,0,9,7,0,0,1,,,
2016,36,"781","Arnica latifolia","Arnica latifolia",0,105,170,-10,-10,0,4,6,0,0,1,,,
2016,36,"782","Elymus lanceolatus","Elymus lanceolatus",0,105,160,-10,-10,0,13,19,1,0,1,,,
2016,36,"783","Achnatherum lettermanii","Achnatherum lettermanii",0,110,155,-10,-10,0,23,16,1,0,1,,,"misid.2015"
2016,36,"1278","Lupinus argenteus","Lupinus argenteus",0,185,168,-10,-10,0,3,2,0,0,1,,,
2016,36,"1279","Lupinus argenteus","Lupinus argenteus",0,200,177,-10,-10,0,3,2,0,0,1,,,
2016,36,"779","Lupinus argenteus","Lupinus argenteus",0,155,180,-10,-10,0,2,2,0,0,1,,,"alive"
2016,37,"1286","Lupinus argenteus","Lupinus argenteus",0,31,15,-10,-10,1,0,0,0,0,1,,,
2016,37,"2012","Ivesia gordonii","Ivesia gordonii",0,7,26,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"788","Lupinus argenteus","Lupinus argenteus",0,30,25,-10,-10,0,6,5,0,0,1,,,
2016,37,"1287","Ivesia gordonii","Ivesia gordonii",0,59,37,-10,-10,0,1,1,0,0,1,,,
2016,37,"2004","Ivesia gordonii","Ivesia gordonii",0,52,2,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2005","Achnatherum lettermanii","Achnatherum lettermanii",0,52,2,-10,-10,0,1,2,0,1,1,,,
2016,37,"2006","Ivesia gordonii","Ivesia gordonii",0,54,7,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2007","Ivesia gordonii","Ivesia gordonii",0,57,17,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2008","Agoseris glauca","Agoseris glauca",1,59,13,-10,-10,0,0.3,0.5,0,1,1,,,
2016,37,"2009","Ivesia gordonii","Ivesia gordonii",0,54,24,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2010","Ivesia gordonii","Ivesia gordonii",0,58,28,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2011","Ivesia gordonii","Ivesia gordonii",0,59,27,-10,-10,0,0.5,0.5,0,1,1,,,
2016,37,"2013","Ivesia gordonii","Ivesia gordonii",0,82,25,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2014","Ivesia gordonii","Ivesia gordonii",0,79,29,-10,-10,0,2,0.5,0,1,3,0.3,0.5,
2016,37,"2015","Ivesia gordonii","Ivesia gordonii",0,86,27,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2016","Ivesia gordonii","Ivesia gordonii",0,87,29,0,-10,0,0.2,0.2,0,1,1,,,
2016,37,"2017","Ivesia gordonii","Ivesia gordonii",0,82,37,-10,-10,0,0.2,0.2,0,1,1,,,
2016,37,"789","Eriogonum umbellatum","Eriogonum umbellatum",0,58,10,-10,-10,0,0,0,0,0,1,,,
2016,37,"790","Ivesia gordonii","Ivesia gordonii",0,66,15,-10,-10,0,6,4,0,0,1,,,
2016,37,"791","Lupinus argenteus","Lupinus argenteus",0,60,23,-10,-10,0,5,4,0,0,1,,,
2016,37,"792","Lupinus argenteus","Lupinus argenteus",0,65,32,-10,-10,0,10,4,0,0,1,,,
2016,37,"793","Ivesia gordonii","Ivesia gordonii",0,80,45,-10,-10,0,10.5,5,3,0,1,,,
2016,37,"794","Lupinus argenteus","Lupinus argenteus",0,75,48,-10,-10,1,0,0,0,0,1,,,
2016,37,"1292","Lupinus argenteus","Lupinus argenteus",0,105,35,-10,-10,0,5,5,0,0,1,,,
2016,37,"1293","Lupinus argenteus","Lupinus argenteus",0,112,25,-10,-10,1,0,0,0,0,1,,,
2016,37,"799","Lupinus argenteus","Lupinus argenteus",0,112,12,-10,-10,1,0,0,0,0,1,,,"x and y corrected"
2016,37,"1294","Heterotheca villosa","Heterotheca villosa",0,157,30,-10,-10,1,0,0,0,0,1,,,
2016,37,"1295","Lupinus argenteus","Lupinus argenteus",0,183,30,-10,-10,1,0,0,0,0,1,,,
2016,37,"1296","Lupinus argenteus","Lupinus argenteus",0,189,29,-10,-10,0,1,1.5,0,0,1,,,
2016,37,"1652","Lupinus argenteus","Lupinus argenteus",0,176,9,-10,-10,0,14,10,0,0,1,,,
2016,37,"1653","Lupinus argenteus","Lupinus argenteus",0,180,11,-10,-10,1,0,0,0,0,1,,,
2016,37,"1654","Lupinus argenteus","Lupinus argenteus",0,184,9,-10,-10,1,0,0,0,0,1,,,
2016,37,"2043","Lupinus argenteus","Lupinus argenteus",0,181,38,-10,-10,0,8,5,0,0,1,,,
2016,37,"2044","Lupinus argenteus","Lupinus argenteus",0,189,33,-10,-10,0,1.5,1.5,0,0,1,,,
2016,37,"2045","Lupinus argenteus","Lupinus argenteus",0,180,14,-10,-10,0,19,12,0,0,1,,,
2016,37,"2046","Eriogonum umbellatum","Eriogonum umbellatum",0,194,38,-10,-10,0,1,0.8,0,0,1,,,
2016,37,"800","Lupinus argenteus","Lupinus argenteus",0,160,30,-10,-10,1,0,0,0,0,1,,,
2016,37,"801","Lupinus argenteus","Lupinus argenteus",0,162,35,0,10,1,0,0,0,0,1,,,
2016,37,"802","Lupinus argenteus","Lupinus argenteus",0,165,35,0,10,0,15,8,0,0,1,,,
2016,37,"803","Lupinus argenteus","Lupinus argenteus",0,182,22,-10,-10,0,0,0,0,0,1,,,
2016,37,"804","Lupinus argenteus","Lupinus argenteus",0,180,40,-10,-10,0,13,10,0,0,1,,,
2016,37,"805","Lupinus argenteus","Lupinus argenteus",0,185,40,-10,-10,0,4,3,0,0,1,,,
2016,37,"806","Lupinus argenteus","Lupinus argenteus",0,185,45,-10,-10,0,20,13,0,0,1,,,
2016,37,"807","Lupinus argenteus","Lupinus argenteus",0,160,50,-10,-10,0,5,5,0,0,1,,,
2016,37,"1655","Lupinus argenteus","Lupinus argenteus",0,8,73,-10,-10,0,1.5,1,0,0,1,,,
2016,37,"796","Lupinus argenteus","Lupinus argenteus",0,48,70,-10,-10,0,15,7,0,0,1,,,
2016,37,"1288","Eriogonum umbellatum","Eriogonum umbellatum",0,56,53,-10,-10,0,0.7,1,0,0,1,,,"misid.2015"
2016,37,"1289","Agoseris glauca","Agoseris glauca",0,62,60,-10,-10,0,2.5,5,0,0,1,,,"misid.2015"
2016,37,"1290","Lupinus argenteus","Lupinus argenteus",0,69,60,-10,-10,0,10,9,0,0,1,,,
2016,37,"1291","Ivesia gordonii","Ivesia gordonii",0,62,62,-10,-10,0,1.5,1,0,0,1,,,
2016,37,"1657","Senecio crassulus","Senecio crassulus",0,84,94,-10,-10,1,0,0,0,0,1,,,
2016,37,"1658","Heterotheca villosa","Heterotheca villosa",0,83,96,-10,-10,0,0.5,1,0,0,1,,,"misid.2015"
2016,37,"1659","Heterotheca villosa","Heterotheca villosa",0,82,91,-10,-10,0,0.3,0.3,0,0,1,,,"misid.2015"
2016,37,"1660","Ivesia gordonii","Ivesia gordonii",0,84,88,-10,-10,1,0,0,0,0,1,,,
2016,37,"1661","Ivesia gordonii","Ivesia gordonii",0,81,79,-10,-10,1,0,0,0,0,1,,,
2016,37,"1662","Ivesia gordonii","Ivesia gordonii",0,72,99,-10,-10,0,1.5,1.5,0,0,1,,,
2016,37,"2018","Eriogonum umbellatum","Eriogonum umbellatum",0,60,59,-10,-10,0,1.5,0.5,0,1,1,,,
2016,37,"2019","Ivesia gordonii","Ivesia gordonii",0,63,66,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2020","Ivesia gordonii","Ivesia gordonii",0,70,70,-10,-10,0,11,0.5,0,1,4,0.5,0.5,
2016,37,"2021","Agoseris glauca","Agoseris glauca",0,73,72,10,0,0,0.5,1,0,1,1,,,
2016,37,"2022","Lupinus argenteus","Lupinus argenteus",0,64,72,-10,-10,0,8,5,0,0,1,,,
2016,37,"2023","Lupinus argenteus","Lupinus argenteus",0,59,73,-10,-10,0,9,4,0,0,1,,,
2016,37,"2024","Lupinus argenteus","Lupinus argenteus",0,74,74,10,0,0,5,3,0,0,1,,,
2016,37,"2025","Agoseris glauca","Agoseris glauca",0,83,96,-10,-10,0,2,3,0,0,1,,,
2016,37,"2041","Ivesia gordonii","Ivesia gordonii",0,98,90,-10,-10,0,1,1.5,0,1,1,,,
2016,37,"795","Lupinus argenteus","Lupinus argenteus",0,55,60,-10,-10,0,12,5,0,0,1,,,
2016,37,"797","Lupinus argenteus","Lupinus argenteus",0,65,75,-10,-10,0,5,5,0,0,1,,,
2016,37,"798","Ivesia gordonii","Ivesia gordonii",0,52,80,-10,-10,0,14,6,7,0,1,,,
2016,37,"821","Lupinus argenteus","Lupinus argenteus",0,73,100,-10,-10,1,0,0,0,0,1,,,"x coordinate is ok now"
2016,37,"822","Ivesia gordonii","Ivesia gordonii",0,85,90,-10,-10,0,8,3,1,0,1,,,
2016,37,"824","Ivesia gordonii","Ivesia gordonii",0,105,100,-10,-10,0,8,3,12,0,1,,,
2016,37,"1297","Lupinus argenteus","Lupinus argenteus",0,195,58,-10,-10,0,1,1,0,0,1,,,
2016,37,"2042","Lupinus argenteus","Lupinus argenteus",0,165,70,-10,-10,0,12,7,0,0,1,,,
2016,37,"1307","Lupinus argenteus","Lupinus argenteus",0,43,132,-10,-10,0,4.5,4,0,0,1,,,
2016,37,"1308","Lupinus argenteus","Lupinus argenteus",0,42,141,-10,-10,1,0,0,0,0,1,,,
2016,37,"1300","Ivesia gordonii","Ivesia gordonii",0,100,120,-10,-10,0,4,1,0,0,4,1,1,
2016,37,"1301","Ivesia gordonii","Ivesia gordonii",0,85,115,-10,-10,0,0,0,0,0,1,,,
2016,37,"1302","Lupinus argenteus","Lupinus argenteus",0,58,123,-10,-10,0,9,4,0,0,1,,,
2016,37,"1303","Lupinus argenteus","Lupinus argenteus",0,95,148,-10,-10,0,0,0,0,0,1,,,
2016,37,"2026","Ivesia gordonii","Ivesia gordonii",0,86,104,-10,-10,0,4,0.5,0,1,4,0.5,0.5,
2016,37,"2027","Senecio crassulus","Senecio crassulus",0,88,108,-10,-10,0,2,3,0,0,1,,,
2016,37,"2028","Ivesia gordonii","Ivesia gordonii",0,76,103,-10,-10,0,2,1,0,0,1,,,
2016,37,"2029","Eriogonum umbellatum","Eriogonum umbellatum",0,80,109,-10,-10,0,0.5,0.3,0,1,1,,,
2016,37,"814","Ivesia gordonii","Ivesia gordonii",0,65,120,-10,-10,0,13,5,7,0,1,,,
2016,37,"815","Ivesia gordonii","Ivesia gordonii",0,90,125,-10,-10,0,14.5,5,7,0,1,,,
2016,37,"816","Eriogonum umbellatum","Eriogonum umbellatum",0,100,135,-10,-10,0,23,3,8,0,1,,,
2016,37,"817","Achnatherum lettermanii","Achnatherum lettermanii",0,100,135,-10,-10,0,19,18,28,0,1,,,
2016,37,"819","Lupinus argenteus","Lupinus argenteus",0,85,110,-10,-10,1,0,0,0,0,1,,,
2016,37,"820","Ivesia gordonii","Ivesia gordonii",0,90,110,-10,-10,0,7.5,3,0,0,1,,,
2016,37,"823","Ivesia gordonii","Ivesia gordonii",0,100,110,-10,-10,0,6,3,0,0,1,,,
2016,37,"1299","Lupinus argenteus","Lupinus argenteus",0,115,105,-10,-10,0,10,8,0,0,1,,,
2016,37,"1305","Lupinus argenteus","Lupinus argenteus",0,146,140,-10,-10,0,5,5,0,0,1,,,
2016,37,"1306","Lupinus argenteus","Lupinus argenteus",0,144,143,-10,-10,1,0,0,0,0,1,,,
2016,37,"818","Heterotheca villosa","Heterotheca villosa",0,105,105,-10,-10,0,2,2,0,0,1,,,
2016,37,"1298","Lupinus argenteus","Lupinus argenteus",0,181,135,-10,-10,0,2,2,0,0,1,,,
2016,37,"1656","Lupinus argenteus","Lupinus argenteus",0,198,120,-10,-10,1,0,0,0,0,1,,,
2016,37,"2040","Ivesia gordonii","Ivesia gordonii",0,168,145,-10,-10,0,0.5,0.3,0,1,1,,,
2016,37,"1310","Lupinus argenteus","Lupinus argenteus",0,5,196,-10,-10,1,0,0,0,0,1,,,
2016,37,"1311","Lupinus argenteus","Lupinus argenteus",0,28,200,-10,-10,0,1,2,0,0,1,,,
2016,37,"2031","Eriogonum umbellatum","Eriogonum umbellatum",0,5,177,-10,-10,0,0.3,0.5,0,1,1,,,
2016,37,"812","Lupinus argenteus","Lupinus argenteus",0,10,200,0,-10,0,20,12,0,0,1,,,
2016,37,"813","Lupinus argenteus","Lupinus argenteus",0,0,200,0,-10,0,21,14,1,0,1,,,
2016,37,"1304","Lupinus argenteus","Lupinus argenteus",0,94,158,-10,-10,1,0,0,0,0,1,,,
2016,37,"1309","Lupinus argenteus","Lupinus argenteus",0,80,175,-10,-10,0,3,2,0,0,1,,,
2016,37,"1312","Lupinus argenteus","Lupinus argenteus",0,52,200,-10,-10,0,7,5,0,0,1,,,
2016,37,"1313","Lupinus argenteus","Lupinus argenteus",0,60,195,-10,-10,0,4,2,0,0,1,,,
2016,37,"2030","Ivesia gordonii","Ivesia gordonii",0,54,160,-10,-10,0,0.3,0.3,0,1,1,,,
2016,37,"2033","Lupinus argenteus","Lupinus argenteus",0,95,156,-10,-10,0,7,7,0,0,1,,,
2016,37,"2034","Lupinus argenteus","Lupinus argenteus",0,70,156,-10,-10,0,8,5,0,0,1,,,
2016,37,"811","Lupinus argenteus","Lupinus argenteus",0,95,175,-10,-10,0,21,13,3,0,1,,,
2016,37,"1314","Lupinus argenteus","Lupinus argenteus",0,144,200,-10,-10,0,8,5,0,0,1,,,
2016,37,"1316","Ivesia gordonii","Ivesia gordonii",0,131,165,-10,-10,0,0.5,1,0,0,1,,,
2016,37,"1663","Heterotheca villosa","Heterotheca villosa",0,117,165,0,10,0,1,1,0,0,1,,,"id.confirmed"
2016,37,"1664","Heterotheca villosa","Heterotheca villosa",0,120,155,-10,-10,0,1,1,0,0,1,,,"id.confirmed"
2016,37,"1665","Ivesia gordonii","Ivesia gordonii",0,121,156,-10,-10,0,0.5,1,0,0,1,,,
2016,37,"2032","Heterotheca villosa","Heterotheca villosa",0,111,187,-10,-10,0,1,0.5,0,1,1,,,
2016,37,"2035","Ivesia gordonii","Ivesia gordonii",0,110,165,-10,-10,0,15,1,0,1,15,0.5,0.5,
2016,37,"2036","Lupinus argenteus","Lupinus argenteus",0,128,178,-10,-10,0,9,6,0,0,1,,,
2016,37,"2037","Lupinus argenteus","Lupinus argenteus",0,134,178,-10,-10,0,12,8,0,0,1,,,
2016,37,"2038","Lupinus argenteus","Lupinus argenteus",0,140,175,-10,-10,0,11,7,0,0,1,,,
2016,37,"2039","Ivesia gordonii","Ivesia gordonii",0,137,168,-10,-10,0,0.5,0.3,0,0,1,,,
2016,37,"808","Ivesia gordonii","Ivesia gordonii",0,150,175,-10,-10,0,15,5,14,0,1,,,
2016,37,"809","Ivesia gordonii","Ivesia gordonii",0,120,175,-10,-10,0,8,3,3,0,1,,,
2016,37,"810","Ivesia gordonii","Ivesia gordonii",0,115,180,-10,-10,0,10,7,3,0,1,,,
2016,37,"1315","Lupinus argenteus","Lupinus argenteus",0,163,200,-10,-10,0,4,4,0,0,1,,,
2016,38,"826","Ivesia gordonii","Ivesia gordonii",0,165,100,-10,-10,0,0.9,0.8,0,0,1,,,
2016,38,"1317","Lupinus argenteus","Lupinus argenteus",0,24,140,-10,-10,0,13,6,0,0,1,,,
2016,38,"825","Ivesia gordonii","Ivesia gordonii",0,135,120,-10,-10,0,1,0.5,0,0,1,,,
2016,39,"827","Eriogonum umbellatum","Eriogonum umbellatum",0,50,70,-10,-10,0,7,2,0,0,1,,,
2016,39,"1318","Lupinus argenteus","Lupinus argenteus",0,124,184,-10,-10,0,5,3,0,0,1,,,
2016,39,"828","Lupinus argenteus","Lupinus argenteus",0,165,170,-10,-10,0,7,4.5,0,0,1,,,
2016,40,"1321","Eriogonum umbellatum","Eriogonum umbellatum",0,1,13,-10,-10,0,6.5,2,0,0,1,,,
2016,40,"2047","Elymus lanceolatus","Elymus lanceolatus",0,48,17,-10,-10,0,5,7,0,0,1,,,
2016,40,"829","Lupinus argenteus","Lupinus argenteus",0,50,15,-10,-10,1,0,0,0,0,1,,,
2016,40,"830","Lupinus argenteus","Lupinus argenteus",0,50,18,-10,-10,0,0,0,0,0,1,,,
2016,40,"831","Lupinus argenteus","Lupinus argenteus",0,50,22,-10,-10,0,0,0,0,0,1,,,
2016,40,"832","Lupinus argenteus","Lupinus argenteus",0,50,25,-10,-10,1,0,0,0,0,1,,,
2016,40,"833","Elymus lanceolatus","Elymus lanceolatus",0,60,0,0,5,0,9,13,1,0,1,,,"2 clumps"
2016,40,"834","Elymus lanceolatus","Elymus lanceolatus",0,62,0,0,5,0,22,17,5,0,1,,,
2016,40,"835","Eriogonum umbellatum","Eriogonum umbellatum",0,75,10,0,10,0,18,25,1,0,1,,,
2016,40,"836","Heterotheca villosa","Heterotheca villosa",0,80,10,0,10,0,11,5,2,0,1,,,"maybe part of an offplot individual"
2016,40,"1319","Lupinus argenteus","Lupinus argenteus",0,187,0,-10,-10,1,0,0,0,0,1,,,
2016,40,"837","Lupinus argenteus","Lupinus argenteus",0,40,65,-10,-10,1,0,0,0,0,1,,,
2016,40,"1320","Lupinus argenteus","Lupinus argenteus",0,198,196,-10,-10,0,9.5,6,0,0,1,,,
2016,41,"1322","Lupinus argenteus","Lupinus argenteus",0,35,1,-10,-10,0,3,2,0,0,1,,,
2016,41,"1323","Lupinus argenteus","Lupinus argenteus",0,30,9,-10,-10,1,0,0,0,0,1,,,
2016,41,"1324","Lupinus argenteus","Lupinus argenteus",0,4,24,-10,-10,0,2.5,3,0,0,1,,,
2016,41,"1325","Lupinus argenteus","Lupinus argenteus",0,13,32,-10,-10,0,12,6,0,0,1,,,
2016,41,"1326","Lupinus argenteus","Lupinus argenteus",0,34,31,-10,-10,0,2,2,0,0,1,,,
2016,41,"2048","Ivesia gordonii","Ivesia gordonii",0,38,11,-10,-10,0,0.4,0.2,0,1,1,,,
2016,41,"1327","Lupinus argenteus","Lupinus argenteus",0,67,40,-10,-10,0,6,5,4,0,1,,,
2016,41,"838","Ivesia gordonii","Ivesia gordonii",0,62,15,-10,-10,0,15,5,32,0,1,,,
2016,41,"1331","Lupinus argenteus","Lupinus argenteus",0,149,19,-10,-10,0,0,0,0,0,1,,,
2016,41,"1344","Lupinus argenteus","Lupinus argenteus",0,135,38,-10,-10,1,0,0,0,0,1,,,
2016,41,"1345","Lupinus argenteus","Lupinus argenteus",0,133,36,-10,-10,1,0,0,0,0,1,,,"died but grew"
2016,41,"1332","Lupinus argenteus","Lupinus argenteus",0,151,21,-10,-10,0,0,0,0,0,1,,,
2016,41,"1375","Lupinus argenteus","Lupinus argenteus",0,190,50,-10,-10,1,0,0,0,0,1,,,
2016,41,"1376","Lupinus argenteus","Lupinus argenteus",0,197,4,-10,-10,0,3,2,0,0,1,,,
2016,41,"1329","Lupinus argenteus","Lupinus argenteus",0,12,70,-10,-10,1,0,0,0,0,1,,,
2016,41,"1330","Arenaria congesta","Arenaria congesta",0,14,78,-10,-10,1,0,0,0,0,1,,,
2016,41,"1666","Lupinus argenteus","Lupinus argenteus",0,0,70,-10,-10,1,0,0,0,0,1,,,
2016,41,"1667","Arenaria congesta","Arenaria congesta",0,1,71,-10,-10,1,0,0,0,0,1,,,
2016,41,"861","Heterotheca villosa","Heterotheca villosa",0,10,95,-10,-10,0,9,5,0,0,1,,,
2016,41,"862","Eriogonum umbellatum","Eriogonum umbellatum",0,0,85,-10,-10,0,26,2,16,0,1,,,
2016,41,"1328","Lupinus argenteus","Lupinus argenteus",0,71,52,-10,-10,0,2.5,3.5,0,0,1,,,
2016,41,"1340","Lupinus argenteus","Lupinus argenteus",0,91,62,-10,-10,0,0,0,0,0,1,,,
2016,41,"1669","Ivesia gordonii","Ivesia gordonii",0,83,68,-10,-10,1,0,0,0,0,1,,,
2016,41,"2049","Arenaria congesta","Arenaria congesta",0,80,53,-10,-10,0,1.3,2.5,0,0,1,,,
2016,41,"839","Ivesia gordonii","Ivesia gordonii",0,85,70,-10,-10,0,18,6,33,0,1,,,
2016,41,"1339","Lupinus argenteus","Lupinus argenteus",0,107,80,-10,-10,1,0,0,0,0,1,,,"x coord.fixed"
2016,41,"1341","Lupinus argenteus","Lupinus argenteus",0,102,87,-10,-10,1,0,0,0,0,1,,,
2016,41,"1342","Lupinus argenteus","Lupinus argenteus",0,105,79,-10,-10,1,0,0,0,0,1,,,
2016,41,"1343","Lupinus argenteus","Lupinus argenteus",0,105,60,-10,-10,1,0,0,0,0,1,,,
2016,41,"1346","Lupinus argenteus","Lupinus argenteus",0,137,55,-10,-10,1,0,0,0,0,1,,,"died but grew"
2016,41,"1347","Lupinus argenteus","Lupinus argenteus",0,133,69,-10,-10,0,3.5,3.5,0,0,1,,,
2016,41,"1372","Lupinus argenteus","Lupinus argenteus",0,200,92,-10,-10,1,0,0,0,0,1,,,
2016,41,"1373","Lupinus argenteus","Lupinus argenteus",0,168,77,-10,-10,0,4.5,3,0,0,1,,,
2016,41,"1374","Lupinus argenteus","Lupinus argenteus",0,190,58,-10,-10,1,0,0,0,0,1,,,
2016,41,"1333","Lupinus argenteus","Lupinus argenteus",0,45,115,-10,-10,1,0,0,0,0,1,,,
2016,41,"1334","Lupinus argenteus","Lupinus argenteus",0,45,125,-10,-10,1,0,0,0,0,1,,,
2016,41,"1349","Lupinus argenteus","Lupinus argenteus",0,6,135,-10,-10,1,0,0,0,0,1,,,
2016,41,"1668","Lupinus argenteus","Lupinus argenteus",0,3,101,-10,-10,1,0,0,0,0,1,,,
